,Unnamed: 0,Unnamed: 0.1,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB,sumpts_w,sumpts_4w,sumpts_5w,sumpts_econ,sumpts_maid,totalpoints
276,276,4,SK Raina,2.0,0,15,0,7.5,2,0,1,0,0,0,0,0,0,0,0
277,277,5,SB Jakati,4.0,0,30,2,7.5,8,1,2,0,0,20,0,0,0,0,20
278,278,0,YK Pathan,4.0,0,26,1,6.5,8,2,0,2,0,10,0,0,0,0,10
279,279,1,S Narwal,3.0,0,49,0,16.33,2,5,3,1,0,0,0,0,-3,0,-3
280,280,2,SW Tait,4.0,0,22,2,5.5,11,2,0,0,0,20,0,0,1,0,21
281,281,3,SK Warne,4.0,0,34,1,8.5,6,0,3,0,0,10,0,0,0,0,10
282,282,4,SK Trivedi,4.0,0,18,0,4.5,11,1,0,0,0,0,0,0,2,0,2
283,283,5,AC Voges,1.0,0,8,0,8.0,1,1,0,0,0,0,0,0,0,0,0
284,284,0,KAJ Roach,4.0,0,32,0,8.0,14,5,1,2,0,0,0,0,0,0,0
285,285,1,Jaskaran Singh,3.0,0,30,2,10.0,8,4,0,1,4,20,0,0,-2,0,18
286,286,2,PP Ojha,4.0,0,24,2,6.0,12,2,1,0,0,20,0,0,0,0,20
287,287,3,RP Singh,4.0,0,31,3,7.75,9,5,0,1,0,30,0,0,0,0,30
288,288,4,A Symonds,4.0,0,40,0,10.0,7,5,1,1,0,0,0,0,-2,0,-2
289,289,5,RG Sharma,1.0,0,14,0,14.0,1,3,0,0,0,0,0,0,-3,0,-3
290,290,0,Harbhajan Singh,4.0,0,31,3,7.75,7,4,0,2,0,30,0,0,0,0,30
291,291,1,R McLaren,3.0,0,24,0,8.0,9,3,1,1,0,0,0,0,0,0,0
292,292,2,Z Khan,3.0,0,21,3,7.0,10,1,2,0,0,30,0,0,0,0,30
293,293,3,SL Malinga,3.4,0,12,3,3.27,14,0,0,1,0,30,0,0,3,0,33
294,294,4,DJ Bravo,2.0,0,16,0,8.0,7,0,2,0,0,0,0,0,0,0,0
295,295,5,KA Pollard,2.0,0,20,1,10.0,3,1,1,0,0,10,0,0,-2,0,8
296,296,0,CH Gayle,4.0,0,38,1,9.5,6,3,2,0,0,10,0,0,-1,0,9
297,297,1,CK Langeveldt,3.0,0,35,2,11.66,6,4,2,1,0,20,0,0,-3,0,17
298,298,2,I Sharma,1.0,0,17,1,17.0,2,2,1,2,0,10,0,0,-3,0,7
299,299,3,DJ Hussey,4.0,0,24,0,6.0,6,1,0,0,0,0,0,0,0,0,0
300,300,4,AD Mathews,2.0,0,11,0,5.5,4,1,0,0,0,0,0,0,1,0,1
301,301,5,M Kartik,4.0,0,26,0,6.5,7,1,1,0,0,0,0,0,0,0,0
302,302,6,AB Agarkar,2.0,0,26,0,13.0,3,3,1,0,1,0,0,0,-3,0,-3
303,303,0,DP Nannes,3.1,0,15,1,4.73,12,2,0,1,0,10,0,0,2,0,12
304,304,1,AB McDonald,4.0,0,37,2,9.25,7,3,2,1,0,20,0,0,-1,0,19
305,305,2,A Mishra,4.0,0,18,1,4.5,11,0,1,0,0,10,0,0,2,0,12
306,306,3,R Bhatia,4.0,0,28,1,7.0,8,3,0,1,0,10,0,0,0,0,10
307,307,4,UT Yadav,4.0,0,27,2,6.75,10,3,0,2,1,20,0,0,0,0,20
308,308,5,PD Collingwood,0.5,0,7,1,8.4,1,0,0,0,0,10,0,0,0,0,10
309,309,0,R McLaren,3.0,0,29,0,9.66,7,5,0,0,1,0,0,0,-1,0,-1
310,310,1,Z Khan,4.0,0,34,3,8.5,8,4,0,1,0,30,0,0,0,0,30
311,311,2,SL Malinga,4.0,0,22,4,5.5,12,2,0,2,0,40,0,0,1,0,41
312,312,3,Harbhajan Singh,4.0,0,26,0,6.5,7,0,0,1,0,0,0,0,0,0,0
313,313,4,KA Pollard,2.0,0,20,0,10.0,0,0,1,2,0,0,0,0,-2,0,-2
314,314,5,DJ Bravo,3.0,0,22,1,7.33,6,3,0,0,0,10,0,0,0,0,10
315,315,0,B Lee,2.3,0,24,0,9.6,5,2,0,2,0,0,0,0,-1,0,-1
316,316,1,SJ Srivastava,4.0,0,27,1,6.75,13,2,1,3,0,10,0,0,0,0,10
317,317,2,IK Pathan,3.0,0,20,1,6.66,6,2,0,1,0,10,0,0,0,0,10
318,318,3,VS Malik,2.0,0,21,0,10.5,2,3,0,0,0,0,0,0,-2,0,-2
319,319,4,PP Chawla,3.0,0,32,1,10.66,7,2,2,1,0,10,0,0,-2,0,8
320,320,5,K Goel,1.0,0,7,0,7.0,1,0,0,0,0,0,0,0,0,0,0
321,321,6,RS Bopara,4.0,0,31,3,7.75,8,3,1,0,0,30,0,0,0,0,30
