,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
79,3,PV Tambe,4.0,0,26,0,6.5,8,0,2,0,0
80,4,R Bhatia,3.0,0,38,0,12.66,3,3,2,1,0
81,5,STR Binny,1.0,0,4,0,4.0,4,0,0,0,0
82,0,JP Duminy,4.0,0,26,0,6.5,6,1,0,1,0
83,1,Mohammed Shami,4.0,0,45,1,11.25,8,4,2,1,0
84,2,S Nadeem,3.0,0,29,1,9.66,2,1,1,0,0
85,3,JD Unadkat,4.0,0,32,3,8.0,10,2,2,0,0
86,4,JDS Neesham,4.0,0,29,1,7.25,8,3,0,1,0
87,5,M Vijay,1.0,0,13,0,13.0,2,3,0,0,0
88,0,IC Pandey,4.0,0,23,2,5.75,13,2,0,0,0
89,1,BW Hilfenhaus,2.0,0,9,1,4.5,7,1,0,0,0
90,2,MM Sharma,3.0,0,17,1,5.66,6,1,0,0,0
91,3,DR Smith,2.0,0,14,1,7.0,4,1,0,1,0
92,4,RA Jadeja,2.4,0,18,2,6.75,6,2,0,0,0
93,5,R Ashwin,2.0,0,3,2,1.5,10,0,0,1,0
94,0,DW Steyn,4.0,0,26,0,6.5,12,4,0,1,0
95,1,B Kumar,4.0,0,19,3,4.75,15,1,1,0,0
96,2,IK Pathan,2.0,0,28,0,14.0,3,3,2,0,0
97,3,KV Sharma,4.0,0,37,0,9.25,11,4,2,1,0
98,4,A Mishra,4.0,0,56,2,14.0,6,0,7,1,0
99,5,DJG Sammy,2.0,0,22,1,11.0,4,2,1,0,1
100,0,Sandeep Sharma,4.0,0,26,1,6.5,10,1,1,1,0
101,1,MG Johnson,4.0,0,26,2,6.5,12,2,1,0,2
102,2,L Balaji,4.0,0,13,4,3.25,13,0,0,1,0
103,3,R Dhawan,2.2,0,23,1,9.85,2,3,0,1,0
104,4,AR Patel,4.0,0,20,2,5.0,11,0,1,0,0
105,5,GJ Maxwell,1.0,0,10,0,10.0,1,0,1,0,0
106,0,DS Kulkarni,3.0,0,18,0,6.0,11,2,0,4,0
107,1,TG Southee,4.0,0,27,0,6.75,10,1,1,1,0
108,2,JP Faulkner,3.0,0,38,1,12.66,3,5,1,1,0
109,3,PV Tambe,4.0,0,27,1,6.75,12,2,0,1,0
110,4,STR Binny,1.0,0,10,1,10.0,1,0,1,0,0
111,5,R Bhatia,4.0,0,13,2,3.25,11,0,0,0,0
112,6,SR Watson,1.0,0,5,0,5.0,1,0,0,0,0
113,0,BW Hilfenhaus,4.0,0,32,1,8.0,11,2,2,1,0
114,1,IC Pandey,4.0,1,22,1,5.5,14,3,0,0,0
115,2,R Ashwin,3.5,0,27,1,7.04,9,0,2,1,0
116,3,RA Jadeja,4.0,0,33,4,8.25,9,2,2,0,0
117,4,SK Raina,2.0,0,6,0,3.0,6,0,0,0,0
118,5,MM Sharma,2.0,0,13,1,6.5,4,0,0,0,0
119,0,MA Starc,4.0,0,33,2,8.25,10,1,2,1,0
120,1,JA Morkel,2.0,0,21,1,10.5,4,4,0,1,0
121,2,VR Aaron,4.0,0,16,3,4.0,13,1,0,1,0
122,3,M Muralitharan,2.0,0,25,0,12.5,2,0,3,0,0
123,4,YS Chahal,4.0,0,26,1,6.5,7,0,1,0,0
124,5,AB Dinda,4.0,0,26,0,6.5,5,1,0,1,0
125,0,UT Yadav,4.0,0,40,1,10.0,9,5,1,1,1
126,1,M Morkel,4.0,0,34,0,8.5,11,6,0,0,0
127,2,SP Narine,4.0,0,17,1,4.25,14,1,0,0,0
128,3,R Vinay Kumar,4.0,0,26,2,6.5,7,2,0,1,0
129,4,JH Kallis,4.0,0,26,1,6.5,10,4,0,0,0
130,0,S Nadeem,4.0,0,24,1,6.0,12,1,1,1,0
131,1,Mohammed Shami,4.0,0,36,0,9.0,8,4,1,1,0
132,2,WD Parnell,4.0,0,38,0,9.5,8,5,1,0,0
133,3,JD Unadkat,4.0,0,43,0,10.75,4,4,2,0,0
134,4,JP Duminy,2.0,0,19,0,9.5,3,0,2,0,0
135,5,LR Shukla,2.0,0,21,0,10.5,5,2,1,0,0
136,0,B Kumar,4.0,0,40,0,10.0,7,5,1,1,0
137,1,DW Steyn,4.0,0,33,2,8.25,8,4,1,0,0
138,2,Y Venugopal Rao,1.0,0,9,0,9.0,1,1,0,0,0
139,3,KV Sharma,4.0,0,23,1,5.75,11,3,0,1,0
140,4,DJG Sammy,3.0,0,34,1,11.33,5,5,1,0,0
141,5,A Mishra,4.0,0,38,0,9.5,6,0,3,0,1
142,0,IC Pandey,4.0,0,21,0,5.25,12,3,0,0,0
143,1,BW Hilfenhaus,4.0,0,39,2,9.75,5,3,2,0,0
144,2,R Ashwin,4.0,0,20,0,5.0,9,1,0,0,0
145,3,MM Sharma,4.0,0,14,4,3.5,14,1,0,0,0
146,4,SK Raina,3.0,0,32,0,10.66,3,2,2,0,0
147,5,RA Jadeja,1.0,0,14,0,14.0,0,2,0,0,0
148,0,PP Ojha,4.0,1,25,1,6.25,14,0,3,0,0
149,1,Z Khan,4.0,0,31,0,7.75,11,2,2,0,0
150,2,SL Malinga,4.0,0,22,0,5.5,12,1,1,1,1
151,3,CJ Anderson,2.0,0,23,0,11.5,2,4,0,0,0
152,4,Harbhajan Singh,4.0,0,27,2,6.75,10,1,1,1,0
153,5,KA Pollard,1.0,0,10,0,10.0,0,1,0,0,0
154,0,STR Binny,1.0,0,1,1,1.0,5,0,0,0,0
155,1,TG Southee,3.0,0,16,0,5.33,10,2,0,0,0
156,2,KW Richardson,4.0,0,18,2,4.5,11,1,0,0,0
157,3,SR Watson,2.0,1,5,1,2.5,11,1,0,1,0
158,4,PV Tambe,4.0,0,20,4,5.0,14,1,1,0,0
159,5,R Bhatia,1.0,0,7,1,7.0,2,1,0,0,0
160,0,MA Starc,4.0,0,29,2,7.25,15,5,0,1,0
161,1,R Rampaul,4.0,0,16,0,4.0,13,1,0,1,0
162,2,YS Chahal,3.0,1,17,1,5.66,13,0,2,0,0
163,3,AB Dinda,2.0,0,8,0,4.0,7,0,0,0,0
164,0,UT Yadav,4.0,0,28,0,7.0,10,4,0,0,0
165,1,M Morkel,4.0,0,26,1,6.5,13,2,1,0,1
166,2,JH Kallis,4.0,0,32,1,8.0,7,4,0,1,0
167,3,SP Narine,4.0,0,24,3,6.0,11,1,1,0,0
168,4,PP Chawla,4.0,0,19,3,4.75,10,1,0,0,0
169,0,Sandeep Sharma,4.0,1,21,3,5.25,16,3,0,1,0
170,1,MG Johnson,3.2,0,22,2,6.6,11,2,1,1,0
171,2,L Balaji,3.0,0,21,1,7.0,8,3,0,1,0
172,3,R Dhawan,4.0,0,24,1,6.0,9,1,0,2,0
173,4,AR Patel,4.0,0,16,2,4.0,13,1,0,0,0
174,0,S Nadeem,4.0,0,19,1,4.75,9,0,0,1,0
175,1,Mohammed Shami,4.0,0,36,0,9.0,8,3,2,0,0
176,2,JP Duminy,3.0,0,13,0,4.33,9,1,0,0,0
177,3,WD Parnell,4.0,0,17,1,4.25,17,2,0,2,1
178,4,JD Unadkat,4.0,0,29,2,7.25,9,3,1,0,0
179,5,LR Shukla,1.0,0,5,0,5.0,4,1,0,0,0
180,0,SL Malinga,4.0,0,17,2,4.25,14,1,0,1,0
181,1,PP Ojha,4.0,0,26,0,6.5,8,1,1,0,0
182,2,Z Khan,2.5,0,17,0,6.0,7,2,0,0,0
183,3,Harbhajan Singh,4.0,1,23,0,5.75,11,2,0,0,0
184,4,CJ Anderson,2.0,0,16,1,8.0,3,2,0,0,0
185,5,RG Sharma,2.0,0,20,1,10.0,4,2,1,0,0
186,0,BW Hilfenhaus,4.0,0,32,2,8.0,13,3,2,1,0
187,1,IC Pandey,3.0,0,22,0,7.33,5,3,0,0,0
188,2,MM Sharma,4.0,0,27,2,6.75,7,1,1,0,0
189,3,R Ashwin,4.0,0,17,0,4.25,10,0,0,2,0
190,4,RA Jadeja,3.0,0,23,0,7.66,3,1,1,0,0
191,5,DR Smith,2.0,0,11,1,5.5,5,1,0,0,0
192,0,DW Steyn,4.0,0,20,0,5.0,13,1,1,0,0
193,1,B Kumar,4.0,0,23,2,5.75,12,2,1,0,0
194,2,KV Sharma,4.0,0,35,1,8.75,7,2,2,0,0
195,3,A Mishra,3.3,0,27,0,7.71,5,2,1,0,0
196,4,I Sharma,4.0,0,37,2,9.25,11,2,3,0,0
197,0,GJ Maxwell,3.0,0,39,0,13.0,5,3,3,0,0
198,1,Sandeep Sharma,3.0,1,15,3,5.0,12,3,0,0,0
199,2,MG Johnson,4.0,0,19,2,4.75,12,1,0,0,1
200,3,L Balaji,4.0,0,17,1,4.25,11,1,0,0,0
201,4,AR Patel,2.0,0,11,0,5.5,6,0,1,0,0
202,5,R Dhawan,4.0,0,14,2,3.5,12,0,0,0,0
203,0,MA Starc,4.0,0,15,0,3.75,16,0,0,2,0
204,1,JA Morkel,2.0,0,24,0,12.0,3,4,0,2,0
205,2,VR Aaron,3.5,0,29,2,7.56,10,4,0,1,1
206,3,AB Dinda,3.0,0,19,1,6.33,8,3,0,0,0
207,4,YS Chahal,4.0,0,23,2,5.75,8,1,0,0,0
208,5,Yuvraj Singh,2.0,0,13,0,6.5,3,1,0,0,0
209,0,R Vinay Kumar,4.0,0,30,2,7.5,9,2,1,0,0
210,1,M Morkel,4.0,0,40,1,10.0,10,6,0,3,0
211,2,SP Narine,4.0,0,28,0,7.0,9,3,0,0,0
212,3,Shakib Al Hasan,4.0,0,23,1,5.75,8,2,0,0,0
213,4,JH Kallis,1.0,0,4,0,4.0,3,0,0,0,0
214,5,PP Chawla,3.0,0,27,0,9.0,6,4,0,0,0
215,0,STR Binny,1.0,0,7,0,7.0,1,0,0,0,0
216,1,KW Richardson,4.0,0,28,1,7.0,11,4,0,1,0
217,2,JP Faulkner,2.0,0,11,3,5.5,8,1,0,2,0
218,3,Iqbal Abdulla,2.0,0,17,0,8.5,3,2,0,0,0
219,4,SR Watson,3.0,0,26,0,8.66,6,2,1,0,2
220,5,R Bhatia,4.0,0,29,1,7.25,6,1,0,1,0
221,6,PV Tambe,4.0,0,31,2,7.75,8,2,1,1,0
222,0,Z Khan,4.0,0,26,2,6.5,11,4,0,0,0
223,1,SL Malinga,4.0,0,28,1,7.0,8,2,0,0,0
224,2,PP Ojha,3.0,0,43,0,14.33,3,2,2,2,0
225,3,Harbhajan Singh,4.0,0,16,0,4.0,10,0,0,0,0
226,4,KA Pollard,4.0,0,36,0,9.0,3,2,1,0,1
227,5,CJ Anderson,1.0,0,18,2,18.0,3,1,2,2,0
228,0,DW Steyn,4.0,0,20,2,5.0,15,3,0,1,0
229,1,B Kumar,4.0,0,17,2,4.25,16,2,0,3,0
230,2,KV Sharma,4.0,0,33,0,8.25,8,3,1,0,0
231,3,DJG Sammy,2.0,0,20,1,10.0,2,3,0,0,0
232,4,A Mishra,4.0,0,54,0,13.5,5,2,5,1,0
233,5,IK Pathan,2.0,0,10,2,5.0,7,1,0,1,0
234,0,Shakib Al Hasan,4.0,0,25,2,6.25,13,3,1,0,0
235,1,SP Narine,4.0,0,26,0,6.5,8,2,0,0,1
236,2,PP Chawla,3.0,0,31,0,10.33,6,4,1,0,0
237,3,R Vinay Kumar,3.0,0,26,0,8.66,6,2,1,0,0
238,4,JH Kallis,1.0,0,10,0,10.0,1,0,1,0,0
239,5,AD Russell,2.0,0,25,1,12.5,4,2,2,0,0
240,0,BW Hilfenhaus,3.0,0,26,0,8.66,10,0,3,0,1
241,1,IC Pandey,2.0,0,20,0,10.0,5,4,0,0,0
242,2,MM Sharma,3.0,0,22,3,7.33,7,2,1,0,0
243,3,R Ashwin,4.0,0,21,1,5.25,11,1,1,0,0
244,4,RA Jadeja,4.0,0,12,4,3.0,14,0,0,0,0
245,5,SK Raina,1.0,0,10,0,10.0,2,1,0,0,0
246,0,Z Khan,3.3,0,28,0,8.0,10,4,1,0,0
247,1,JJ Bumrah,4.0,0,25,0,6.25,13,3,0,2,1
248,2,CJ Anderson,2.0,0,17,1,8.5,5,3,0,1,0
249,3,SL Malinga,4.0,0,25,1,6.25,11,2,1,0,0
250,4,Harbhajan Singh,4.0,0,34,2,8.5,7,2,2,0,0
251,5,KA Pollard,2.3,0,32,0,12.8,3,2,2,1,0
252,0,Sandeep Sharma,3.1,0,29,2,9.15,12,2,3,1,0
253,1,L Balaji,4.0,0,38,1,9.5,9,5,1,0,0
254,2,MG Johnson,4.0,0,37,0,9.25,11,3,2,2,0
255,3,AR Patel,4.0,0,40,0,10.0,6,5,1,0,0
256,4,R Dhawan,4.0,0,23,2,5.75,12,0,2,0,0
257,0,STR Binny,1.0,0,9,0,9.0,1,1,0,0,0
258,1,KW Richardson,4.0,0,39,1,9.75,8,4,2,1,0
259,2,DS Kulkarni,3.0,0,18,0,6.0,6,2,0,0,0
260,3,SR Watson,1.0,0,11,0,11.0,2,0,1,0,0
261,4,JP Faulkner,4.0,0,26,2,6.5,9,2,1,0,0
262,5,PV Tambe,4.0,0,25,2,6.25,9,3,0,0,0
263,6,R Bhatia,3.0,0,21,0,7.0,4,2,0,0,0
264,0,S Nadeem,4.0,0,30,1,7.5,9,1,2,0,0
265,1,Mohammed Shami,4.0,0,22,1,5.5,10,2,0,0,0
266,2,WD Parnell,4.0,0,35,1,8.75,11,3,2,2,0
267,3,JD Unadkat,3.3,0,36,0,10.28,7,3,2,1,0
268,4,R Sharma,3.0,0,32,0,10.66,4,3,1,0,0
269,0,MA Starc,4.0,0,21,2,5.25,13,3,0,0,0
270,1,AB Dinda,4.0,0,39,1,9.75,10,2,3,0,0
271,2,VR Aaron,4.0,0,33,2,8.25,10,3,1,3,1
272,3,HV Patel,4.0,0,29,1,7.25,10,3,1,1,0
273,4,YS Chahal,4.0,0,30,0,7.5,6,1,1,2,0
274,0,DW Steyn,4.0,0,39,0,9.75,11,3,3,1,0
275,1,B Kumar,4.0,0,16,2,4.0,18,3,0,1,0
276,2,I Sharma,3.0,0,35,0,11.66,6,2,3,1,0
277,3,KV Sharma,4.0,0,17,3,4.25,14,0,1,0,0
278,4,IK Pathan,2.5,0,25,0,8.82,7,1,2,1,0
279,5,DJG Sammy,2.0,0,25,0,12.5,3,2,2,0,0
280,0,R Vinay Kumar,4.0,0,42,2,10.5,8,2,3,0,0
281,1,UT Yadav,3.0,0,31,0,10.33,6,2,2,0,0
282,2,Shakib Al Hasan,4.0,0,25,1,6.25,9,2,0,3,0
283,3,SP Narine,4.0,0,28,2,7.0,10,2,1,0,0
284,4,AD Russell,3.0,0,27,0,9.0,4,3,0,0,1
285,5,RN ten Doeschate,2.0,0,14,0,7.0,3,1,0,0,0
286,0,SR Watson,4.0,0,21,3,5.25,13,3,0,0,1
287,1,TG Southee,3.0,0,33,0,11.0,7,4,1,2,0
288,2,PV Tambe,4.0,0,26,3,6.5,7,2,0,1,0
289,3,JP Faulkner,4.0,0,27,0,6.75,8,2,0,0,1
290,4,R Bhatia,3.0,0,30,0,10.0,3,0,3,0,0
291,5,R Tewatia,2.0,0,18,0,9.0,2,1,1,0,0
292,0,BW Hilfenhaus,4.0,0,34,1,8.5,14,6,1,1,0
293,1,IC Pandey,3.0,1,26,0,8.66,10,2,2,0,0
294,2,MM Sharma,4.0,0,51,1,12.75,7,6,3,0,0
295,3,RA Jadeja,4.0,0,23,1,5.75,10,1,1,0,0
296,4,R Ashwin,4.0,0,29,1,7.25,6,0,1,3,0
297,5,DR Smith,1.0,0,9,0,9.0,1,1,0,0,0
298,0,Mohammed Shami,4.0,0,42,0,10.5,9,5,2,1,0
299,1,WD Parnell,4.0,0,25,1,6.25,13,3,1,0,0
300,2,JD Unadkat,3.4,0,47,0,12.81,7,3,4,0,0
301,3,S Nadeem,4.0,0,27,0,6.75,10,1,2,0,0
302,4,LR Shukla,4.0,0,31,1,7.75,12,4,1,1,0
303,0,MA Starc,4.0,0,29,0,7.25,10,3,0,1,0
304,1,AB Dinda,3.0,0,38,1,12.66,6,3,2,2,0
305,2,HV Patel,4.0,0,28,1,7.0,11,3,1,0,0
306,3,VR Aaron,4.0,0,41,1,10.25,12,1,4,3,1
307,4,YS Chahal,4.0,0,30,1,7.5,8,3,1,0,0
308,5,Yuvraj Singh,1.0,0,9,0,9.0,2,1,0,1,0
309,0,P Suyal,3.0,0,35,1,11.66,8,4,2,3,0
310,1,JJ Bumrah,4.0,0,22,2,5.5,13,2,1,0,0
311,2,Harbhajan Singh,4.0,0,33,2,8.25,12,3,2,0,0
312,3,SL Malinga,4.0,0,29,2,7.25,10,3,1,0,0
313,4,KA Pollard,4.0,0,37,0,9.25,8,3,2,1,0
314,5,RG Sharma,1.0,0,6,0,6.0,0,0,0,0,0
315,0,SA Yadav,1.0,0,8,0,8.0,2,1,0,0,0
316,1,JH Kallis,4.0,0,38,1,9.5,9,4,2,0,0
317,2,UT Yadav,4.0,0,26,1,6.5,10,3,0,2,0
318,3,Shakib Al Hasan,4.0,0,13,1,3.25,12,0,0,0,0
319,4,SP Narine,4.0,0,38,1,9.5,6,3,2,0,0
320,5,R Vinay Kumar,3.0,0,31,0,10.33,4,2,2,0,0
321,0,Mohammed Shami,4.0,0,23,0,5.75,8,2,0,0,0
322,1,WD Parnell,4.0,0,21,2,5.25,13,3,0,0,0
323,2,LR Shukla,2.0,0,19,0,9.5,3,1,1,1,0
324,3,S Kaul,3.0,0,29,0,9.66,3,3,0,0,0
325,4,JP Duminy,2.0,0,24,0,12.0,1,1,2,0,0
326,5,S Nadeem,3.2,0,34,0,10.2,2,4,0,0,0
327,0,BW Hilfenhaus,4.0,0,36,1,9.0,11,5,1,2,0
328,1,IC Pandey,4.0,0,41,0,10.25,10,7,1,0,0
329,2,MM Sharma,4.0,0,38,2,9.5,12,5,2,0,0
330,3,DR Smith,3.0,0,36,1,12.0,4,2,3,1,0
331,4,RA Jadeja,3.0,0,37,0,12.33,2,3,2,0,0
332,5,R Ashwin,2.0,0,38,0,19.0,2,2,4,2,0
333,0,Sandeep Sharma,4.0,0,37,1,9.25,8,4,1,1,0
334,1,MG Johnson,4.0,0,37,2,9.25,9,3,2,0,0
335,2,M Kartik,4.0,0,40,0,10.0,5,5,0,0,0
336,3,AR Patel,4.0,0,28,0,7.0,4,2,0,0,0
337,4,GJ Maxwell,2.0,0,21,1,10.5,2,3,0,1,0
338,5,R Dhawan,2.0,0,23,1,11.5,3,2,1,1,0
339,0,KW Richardson,4.0,0,28,0,7.0,9,4,0,0,0
340,1,DS Kulkarni,2.0,0,19,0,9.5,6,4,0,0,0
341,2,SR Watson,2.0,0,13,3,6.5,8,3,0,0,0
342,3,JP Faulkner,4.0,0,20,0,5.0,13,2,0,1,0
343,4,R Bhatia,4.0,0,23,3,5.75,6,1,0,0,0
344,5,PV Tambe,4.0,0,21,1,5.25,8,1,0,1,0
345,0,B Kumar,4.0,0,14,4,3.5,17,1,0,2,0
346,1,DW Steyn,4.0,0,31,2,7.75,12,4,1,2,0
347,2,KV Sharma,4.0,0,20,1,5.0,7,0,0,0,0
348,3,MC Henriques,2.0,0,11,1,5.5,5,1,0,0,0
349,4,A Mishra,4.0,0,13,0,3.25,13,0,0,1,0
350,5,IK Pathan,1.5,0,8,1,4.36,4,0,0,0,0
351,0,MA Starc,4.0,0,43,2,10.75,11,8,0,4,1
352,1,JA Morkel,4.0,0,20,1,5.0,12,2,0,0,0
353,2,VR Aaron,4.0,0,35,1,8.75,8,5,0,1,0
354,3,HV Patel,3.0,0,56,2,18.66,3,3,4,4,0
355,4,YS Chahal,4.0,0,23,2,5.75,7,0,1,0,0
356,5,Yuvraj Singh,1.0,0,19,0,19.0,1,1,2,1,0
357,0,Sandeep Sharma,4.0,0,25,3,6.25,15,3,1,0,0
358,1,MG Johnson,4.0,0,25,1,6.25,12,4,0,0,0
359,2,L Balaji,3.0,0,43,2,14.33,7,4,3,1,1
360,3,AR Patel,4.0,0,22,1,5.5,7,1,0,0,0
361,4,Shivam Sharma,4.0,0,26,2,6.5,12,1,2,0,0
362,5,GJ Maxwell,1.0,0,24,0,24.0,0,0,3,2,0
363,0,DW Steyn,4.0,0,20,2,5.0,13,1,1,0,0
364,1,B Kumar,4.0,0,23,1,5.75,11,2,0,0,0
365,2,KV Sharma,3.0,0,29,0,9.66,7,2,2,1,0
366,3,MC Henriques,3.0,0,26,2,8.66,7,3,1,0,0
367,4,A Mishra,3.0,0,23,2,7.66,6,2,1,0,0
368,5,IK Pathan,3.0,0,18,0,6.0,2,0,0,0,0
369,0,Mohammed Shami,1.0,0,6,0,6.0,4,1,0,0,1
370,1,S Kaul,1.0,0,5,1,5.0,4,0,0,2,0
371,2,Imran Tahir,1.0,0,7,0,7.0,1,0,0,1,0
372,3,R Shukla,1.0,0,13,1,13.0,1,1,1,0,0
373,4,LR Shukla,0.2,0,7,0,21.0,0,0,1,0,0
374,0,S Badree,4.0,0,34,1,8.5,10,3,2,1,0
375,1,IC Pandey,4.0,0,34,1,8.5,15,2,3,2,0
376,2,RA Jadeja,4.0,0,33,0,8.25,8,1,2,0,0
377,3,MM Sharma,4.0,0,26,1,6.5,8,3,0,0,0
378,4,R Ashwin,4.0,0,30,3,7.5,7,1,1,1,0
379,0,P Kumar,4.0,0,31,2,7.75,12,4,1,0,0
380,1,SL Malinga,4.0,0,15,2,3.75,11,0,0,1,0
381,2,JJ Bumrah,4.0,0,33,0,8.25,9,3,1,1,0
382,3,Harbhajan Singh,4.0,0,22,0,5.5,10,1,1,0,0
383,4,KA Pollard,2.3,0,42,1,16.8,3,5,2,3,0
384,5,CJ Anderson,1.0,0,11,0,11.0,2,0,1,0,0
385,0,JH Kallis,3.0,0,38,0,12.66,4,6,1,1,0
386,1,M Morkel,4.0,0,20,2,5.0,16,4,0,0,0
387,2,UT Yadav,4.0,0,34,1,8.5,6,4,0,1,0
388,3,SP Narine,4.0,0,30,1,7.5,8,2,1,0,0
389,4,PP Chawla,4.0,0,19,3,4.75,7,0,0,0,0
390,5,RN ten Doeschate,1.0,0,6,0,6.0,3,1,0,0,0
391,0,Sandeep Sharma,4.0,0,32,0,8.0,11,5,0,1,0
392,1,MG Johnson,3.0,0,33,0,11.0,6,5,1,0,0
